"ID";"INSEE COM";"NOM COM M";"INSEE DEP";"NOM DEP";"INSEE REG";"NOM REG";"XMIN";"YMIN";"XMAX";"YMAX"
5653;17107;"CIRE D AUNIS";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";392431;6552594;399061;6560467
5654;17108;"CLAM";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";429304;6492286;433092;6495779
5655;17109;"CLAVETTE";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";386564;6567287;390630;6569710
5657;17111;"CLION";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";422999;6489637;428685;6494405
5658;17112;"CLISSE";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";406437;6520266;409803;6522964
5660;17114;"COIVERT";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";429621;6555781;435966;6559868
5661;17115;"COLOMBIERS";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";421497;6509381;424611;6513710
5662;17116;"CONSAC";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";417178;6484629;421495;6487964
5663;17117;"CONTRE";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";444543;6548690;450700;6553392
5665;17119;"CORME ECLUSE";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";396904;6507817;402094;6514382
5666;17120;"CORME ROYAL";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";401648;6518669;406883;6528995
5667;17121;"COUARDE SUR MER";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";354750;6574457;360874;6577922
5669;17124;"COURANT";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";419454;6552371;424985;6557288
5670;17125;"COURCELLES";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";428745;6543919;432218;6547401
5671;17126;"COURCERAC";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";437232;6529787;440768;6534493
5672;17127;"COURCON";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";404269;6577309;411648;6582899
5673;17128;"COURCOURY";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";419932;6514577;425175;6520858
5675;17130;"COUX";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";430826;6472240;435129;6477516
5676;17131;"COZES";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";397823;6501784;405299;6506874
5678;17133;"CRAVANS";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";408386;6503544;412738;6509202
5679;17134;"CRAZANNES";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";410913;6533172;414345;6536146
5680;17135;"CRESSE";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";449205;6537502;452697;6542640
5681;17136;"CROIX CHAPEAU";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";389715;6562382;392836;6564976
5682;17137;"CROIX COMTESSE";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";427955;6558733;430448;6560402
5685;17140;"DOLUS D OLERON";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";366698;6538768;373347;6547186
5686;17141;"DOMPIERRE SUR CHARENTE";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";425816;6516265;430055;6519947
5687;17142;"DOMPIERRE SUR MER";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";383832;6570463;389146;6576200
5688;17143;"DOUHET";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";419177;6526293;425167;6532698
5689;17145;"ECHEBRUNE";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";427516;6502651;434420;6507484
5690;17146;"ECHILLAIS";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";391136;6538579;395895;6543917
5691;17147;"ECOYEUX";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";423933;6526213;429837;6533702
5692;17148;"ECURAT";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";409864;6526689;416009;6530195
5693;17149;"EDUTS";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";450181;6547426;453725;6551373
5694;17150;"EGLISES D ARGENTEUIL";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";432740;6543813;437201;6551088
5695;17151;"EGUILLE";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";388434;6517192;391905;6520724
5696;17152;"EPARGNES";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";399430;6498725;407643;6503873
5697;17153;"ESNANDES";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";380651;6578439;385204;6581860
5698;17154;"ESSARDS";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";403889;6526604;409864;6530746
5699;17155;"ETAULES";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";377888;6519239;383784;6525764
5700;17156;"EXPIREMONT";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";434662;6473646;436830;6478284
5701;17157;"FENIOUX";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";419954;6536656;423999;6540519
5702;17158;"FERRIERES";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";401017;6575133;404638;6578493
5703;17159;"FLEAC SUR SEUGNE";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";423171;6496444;426870;6500867
5704;17160;"FLOIRAC";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";399796;6486332;410523;6496440
5705;17161;"FLOTTE";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";364212;6571934;369611;6575913
5707;17163;"FONTAINES D OZILLAC";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";432495;6479038;437375;6483374
5708;17164;"FONTCOUVERTE";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";418337;6523087;423990;6526854
5709;17165;"FONTENET";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";429369;6538079;433495;6542081
5710;17166;"FORGES";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";397356;6561370;401531;6567028
5712;17168;"FOURAS";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";379485;6547367;387165;6553352
5713;17171;"GEAY";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";406541;6533046;411180;6538574
5714;17172;"GEMOZAC";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";408943;6498233;415590;6506883
5716;17174;"GENOUILLE";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";403117;6550164;412775;6558053
5718;17176;"GIBOURNE";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";441198;6539973;445632;6544076
5719;17177;"GICQ";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";445444;6541196;450213;6543964
5720;17178;"GIVREZAC";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";415596;6499054;417764;6501108
5721;17179;"GONDS";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";417375;6515659;421592;6520962
5722;17180;"GOURVILLETTE";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";448228;6535578;451885;6539250
5723;17181;"GRANDJEAN";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";418707;6535901;423479;6538621
5725;17183;"GREZAC";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";397264;6505247;404541;6510729
5726;17184;"GRIPPERIE SAINT SYMPHORIEN";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";389864;6525803;396136;6532148
5727;17185;"GUA";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";385382;6517985;397873;6524884
5728;17186;"GUE D ALLERE";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";399272;6571045;403895;6573838
5729;17187;"GUITINIERES";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";423727;6486802;427467;6490695
5730;17188;"HAIMPS";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";444336;6531230;451069;6537188
5731;17190;"HOUMEAU";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";376140;6573108;378879;6575940
5732;17191;"JARD";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";420122;6510198;423517;6515417
5733;17192;"JARNAC CHAMPAGNE";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";431367;6498053;438086;6503451
5734;17193;"JARNE";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";383214;6564711;387919;6567321
5735;17194;"JARRIE";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";387720;6564347;393152;6567457
5736;17195;"JARRIE AUDOUIN";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";429453;6552152;432528;6556461
5737;17196;"JAZENNES";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";415174;6503336;421299;6506358
5738;17197;"JONZAC";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";429759;6486179;435104;6490273
5739;17198;"JUICQ";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";420346;6530640;424244;6535383
5740;17199;"JUSSAS";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";434537;6467063;439179;6471900
5741;17200;"LAGORD";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";377893;6571803;381958;6575081
5742;17201;"LAIGNE";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";409444;6573751;411686;6577113
5743;17202;"LANDES";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";419023;6547533;423683;6553777
5744;17203;"LANDRAIS";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";398221;6556919;404946;6561776
5746;17205;"LOIRE LES MARAIS";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";394440;6546788;397840;6554277
5747;17206;"LOIRE SUR NIE";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";443057;6542519;447466;6548000
5748;17207;"LOIX";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";354582;6577558;360237;6579634
5749;17208;"LONGEVES";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";391527;6576075;395919;6581742
5750;17209;"LONZAC";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";433786;6503316;436879;6506414
5751;17210;"LORIGNAC";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";410137;6488558;415581;6493963
5752;17211;"LOULAY";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";426951;6553901;429958;6557069
5753;17212;"LOUZIGNAC";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";447420;6529541;451471;6532334
5754;17213;"LOZAY";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";424366;6552715;427834;6558574
5755;17214;"LUCHAT";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";405934;6518304;409158;6521422
5756;17215;"LUSSAC";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";427605;6490334;429618;6492141
5757;17216;"LUSSANT";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";402370;6542742;405366;6547855
5759;17218;"MARANS";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";386676;6580425;399540;6593239
5760;17219;"MARENNES HIERS BROUAGE";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";378635;6529113;389563;6539329
5761;17220;"MARIGNAC";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";426591;6494823;431829;6499210
5763;17222;"MARSILLY";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";378649;6576258;383829;6580120
5764;17223;"MASSAC";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";448563;6532176;452152;6536240
5765;17224;"MATHA";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";440135;6531607;445519;6538163
5766;17225;"MATHES";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";370610;6516068;379578;6524531
5767;17226;"MAZERAY";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";421988;6537458;426621;6544381
5768;17227;"MAZEROLLES";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";418142;6500098;422061;6503422
5769;17228;"MEDIS";17;"CHARENTE MARITIME";75;"NOUVELLE AQUITAINE";388549;6509503;394730;6515490
